User,Date,Tweet,Binders,Permalink,Retweet count,Likes count,Tweet value
KKMPutrajaya,10.03.20 14:34,"Tips for preventing #COVIDー19. 

Place right hand on your left chest followed by salam or greeting as an alternative to shaking hands and touching.

This also symbolises MOH's work culture, WE ARE READY TO SERVE. https://t.co/1t08twKgFn",,https://www.twitter.com/user/status/1237386423822512128,1949,1948,736.18
Bernie Sanders,10.03.20 14:33,"As a nation, we cannot effectively respond to the coronavirus when 30 million Americans lack health insurance.

We are all in this together. We need Medicare for All.",,https://www.twitter.com/user/status/1237385973429764096,3846,24472,15426.64
Susan Davis,10.03.20 14:31,From a source: Pelosi dismisses the idea of remote voting or leaving Washington due to coronavirus in caucus meeting with House Democrats telling them: “We are the captains of the ship. We are the last to leave”,,https://www.twitter.com/user/status/1237385492640993280,1101,4727,170.36
Mikel Jollett,10.03.20 14:30,"Testing saves lives. This is CRIMINAL negligence.

Coronavirus testing per million people:

🇰🇷 - 3,692
🇨🇳 - 2,820
🇮🇹 - 826
🇮🇱 - 401
🇳🇱 - 350
🇬🇧 - 347

🇺🇸 - 5",,https://www.twitter.com/user/status/1237385455210868736,2886,8077,589.38
Mon Bosch,10.03.20 14:30,Metáfora sobre el coronavirus y su control.  https://t.co/Yub1kvFCfN,,https://www.twitter.com/user/status/1237385374952910849,2023,4088,50.93
Missy Ryan,10.03.20 14:27,"The coronavirus fatality rate in China for those over 80 is an estimated 21.9 percent, per the WHO. For ages 10 to 39, however, the fatality rate is roughly 0.2 percent, according to a separate study drawing on patient records of 44,672 confirmed cases. https://t.co/GaP23NLwmr",,https://www.twitter.com/user/status/1237384638336831488,2658,5230,59.15
The Washington Post,10.03.20 14:27,"Coronavirus is mysteriously sparing kids and killing the elderly.

Understanding why may help defeat the virus. https://t.co/lIIPxv6q8U",,https://www.twitter.com/user/status/1237384477179068416,1196,2323,26574.11
Jordan Sather,10.03.20 14:26,"So the military uses Chlorine Dioxide to kill diseases like Zika &amp; Ebola.. the EPA has it registered to sanitize hospitals and restaurants.. there are patents for using it to kill viral infections...

But the media &amp; FDA go apeshit over me saying it can kill the coronavirus? Why?",,https://www.twitter.com/user/status/1237384300384751617,2346,5777,257.92
Tonyo Cruz,10.03.20 14:25,"Price of a #COVID19 testing kit

Imported: P8,500
UP-made: P1,320

#SalamatUP",,https://www.twitter.com/user/status/1237383985258323969,15490,68024,74.44
mia,10.03.20 14:23,J en connais certains qui n ont pas le coronavirus mais plutôt le CONNARD-o virus......... A bon entendeur.....😉😉,,https://www.twitter.com/user/status/1237383552662040577,2603,9684,4.33
Tomás da Cunha,10.03.20 14:20,"Os adeptos da Atalanta que iriam a Valência abdicaram do dinheiro do reembolso (cerca de 40 mil euros) e doaram-no a um hospital de Bérgamo para combater o coronavírus. Grande, grande acção. https://t.co/VQCO7WFRCt",,https://www.twitter.com/user/status/1237382803936833536,2124,5171,18.93
Department of Health and Social Care,10.03.20 14:20,"UPDATE on coronavirus (#COVID19) testing in the UK: 

As of 9am 10 March 2020, a total of 26,261 people have been tested:

25,888 negative.
373 positive.

6 patients who tested positive for coronavirus have sadly died.

▶️https://t.co/VdU3Lzcrhl https://t.co/YBj4AdnXEF",,https://www.twitter.com/user/status/1237382759812861952,1529,2265,1380.94
This Is Anfield,10.03.20 14:20,"""You ask me this question but fly from Madrid to here...""

A Spanish journalist asks Jurgen Klopp about #Coronavirus and the Liverpool manager's response is brilliant, highlighting the hypocrisy of the situation. https://t.co/Tibq0ShDf4",,https://www.twitter.com/user/status/1237382722856738816,1081,5218,1642.27
William Wan,10.03.20 14:18,Coronavirus is mysteriously sparing kids and killing the elderly. Understanding why may help defeat the virus. @thewanreport @JoelAchenbach https://t.co/S2SXw2QfVb,,https://www.twitter.com/user/status/1237382259369488385,4524,9067,27.81
Fonsi Loaiza,10.03.20 14:16,VOX exigió al Gobierno controles contra el coronavirus a los viajeros procedentes de Italia. Ellos no hicieron nada cuando Ortega Smith volvió de Milán en febrero. Hoy ha dado positivo en coronavirus y ha puesto en riesgo a miles de personas. https://t.co/BqVUnpwTDg,,https://www.twitter.com/user/status/1237381786856034304,1181,2344,264.38
Barstool Sports,10.03.20 14:15,People In India Are Bathing In Literal Cow Shit To Try And Cure The Coronavirus https://t.co/kx7VBMGt3e https://t.co/nvKCldez4X,,https://www.twitter.com/user/status/1237381530076446721,1937,4132,5461.58
Dr. Dena Grayson,10.03.20 14:12,"⚠️US researchers say that it takes an average of 5 days for #COVID19 symptoms (fever, cough, shortness of breath) to appear in #coronavirus-infected people.

Anyone symptom-free by day 12 is unlikely to get symptoms, but may still be infectious carriers.
https://t.co/Rf8d83wKE1",,https://www.twitter.com/user/status/1237380914126217223,1736,2163,654.59
Laurie Garrett,10.03.20 14:10,After days of pleading for test kits the #COVID19 - afflicted nursing home in Kirkland WA finally got some &amp; screened 35 of their residents -- 31 came back positive. https://t.co/GOE71V3nAM,,https://www.twitter.com/user/status/1237380297093779457,3887,4873,291.02
Educating Liberals,10.03.20 14:09,"Dear libs,

26 Americans have died from the Coronavirus this year &amp; now it’s 24/7 news coverage.

Meanwhile, 76 people have been shot &amp; killed in Chicago this year &amp; it’s hardly mentioned.

Stop letting the media control your emotions.",,https://www.twitter.com/user/status/1237380098271174656,6747,15027,816.89
John Müller,10.03.20 14:09,"Si sobrevivimos al coronavirus, el 29 de abril viene el asteroide y si, por un casual, sobrevivimos al asteroide, el 1 de mayo llega el IRPF.",,https://www.twitter.com/user/status/1237379996500611072,1639,5313,140.15
ROBERTO OLIVARES,10.03.20 14:08,"🔥🔥URGENTE🔥🔥

En el Instituto Nacional de Higiene en la UCV, se encuentran los kit para el procesamiento y detección del CORONAVIRUS.

Tienen el reactivo necesario para detectar el COVID-19.

Si eres venezolano comparte, está información puede salvar vidas.

🔥♦️DAR RTTTT♦️🔥 https://t.co/8Ks12ImJSG",,https://www.twitter.com/user/status/1237379816300699649,4936,1708,187.67
Jeff Tiedrich,10.03.20 14:05,right now some Deplorable with a persistent cough is driving a crappy car on crumbling roads past abandoned storefronts to a low-paying job and nodding his head in agreement as he hears on wingnut radio about how this 'coronavirus impeachment scam' is just another democrat hoax,,https://www.twitter.com/user/status/1237379154162704387,2550,11116,517.76
Iván Espinosa de los Monteros,10.03.20 14:04,"Ante la evidencia de que he estado expuesto a una persona afectada por el coronavirus, y aunque por ahora me encuentro perfectamente, la prudencia me aconseja ponerme voluntariamente en cuarentena en casa. Seguiré teletrabajando desde aquí.",,https://www.twitter.com/user/status/1237378835013869569,2297,11817,449.57
💫🚀,10.03.20 14:04,แง พี่ยิ้มเพิ่งส่งมาให้ดู ร้านทำเล็บพี่ยิ้มอยู่ที่ชั้นนี้พอดีเลย ตึก All Seasons Place มีคนตรวจพบเชื้อเมื่อคืน ใครมีธุระไปตึกนี้ระวังน้า นี่พี่ยิ้มกำลังคิดอยู่จะปิดร้านมั้ยต้องถามหุ้นก่อน ฮือออออ ทางตึกเพิ่งแจ้งพี่ยิ้มมา ใกล้ตัวเกินไปล้าววว 😭😭 #COVID2019 #COVID19 #coronavirus https://t.co/OykqrozMNj,,https://www.twitter.com/user/status/1237378759759507456,3205,222,2.5
Cale,10.03.20 14:04,"Italy currently on complete lockdown due to coronavirus.

Meanwhile in the UK: https://t.co/A6onQapaIO",,https://www.twitter.com/user/status/1237378693347115009,20662,77804,4.78
Sara A. Carter,10.03.20 14:02,"Stocks rebound, with Dow jumping more than 800 points, after President Trump says he'll propose a payroll tax cut to ease burdens from the coronavirus fallout.",,https://www.twitter.com/user/status/1237378321182326789,2204,7872,2062.71
Mar 🇪🇸🇪🇸,10.03.20 14:02,"Esto decía Fernando Simón hace unos días que en España, como mucho iba a tener algún caso aislado del coronavirus
A esta gente no se le cae la cara de vergüenza? https://t.co/FSqvNqf9dk",,https://www.twitter.com/user/status/1237378288181563393,1027,1357,32.15
Javier Villamor,10.03.20 14:00,"No os perdáis este vídeo grabado a finales del año pasado, antes de la crisis del #CoronaVid19. #coronavirus 

(HILO) 

https://t.co/THvuLPtRsK",,https://www.twitter.com/user/status/1237377826241773568,1723,2283,16.8
Reuters Pictures,10.03.20 13:55,Italy wakes up to deserted streets in an unprecedented coronavirus lockdown: https://t.co/3S1ohzbqXB https://t.co/1fHBHzjWiX,,https://www.twitter.com/user/status/1237376520869613568,1633,4640,615.62
Educating Liberals,10.03.20 13:54,"The left never gets it.

President Trump is going to come out of this media-induced Coronavirus panic bigger &amp; stronger than ever before.

The American People are seeing straight through the Fake News Media &amp; it’s beautiful to watch.

The best is yet to come.",,https://www.twitter.com/user/status/1237376284474462211,1808,5224,816.89
Alberto Angela,10.03.20 13:53,"Per momenti eccezionali ci vogliono comportamenti eccezionali. Rimanete a casa e seguite le indicazioni del @MinisteroSalute ➡️ https://t.co/SJdvZkFLHj
#iorestoacasa #failatuaparte #coronavirus https://t.co/2NFqawfSzp",,https://www.twitter.com/user/status/1237375907117105152,3135,8446,77.37
BNO Newsroom,10.03.20 13:52,"BREAKING: Spain has reported 415 new cases of coronavirus and 5 new deaths so far today, raising total to 1,646 cases and 35 dead",,https://www.twitter.com/user/status/1237375798664978437,1152,1920,440.51
Cavalo Piroca De gOnÇaL0,10.03.20 13:52,"Apesar de achar que o maior perigo do Coronavirus é o alarmismo, de relembrar que nem toda a gente tem as nossas defesas. 

Eu não estou preocupado com o vírus contra mim , mas é o meu dever fazer de tudo e tomar cuidados para proteger quem não tem as defesas como eu",,https://www.twitter.com/user/status/1237375725323378688,1023,1801,52.96
Rubén Sánchez,10.03.20 13:50,Que en la sanidad pública se tengan que cancelar operaciones mientras en la privada se niegan a atender pacientes con síntomas asociables al coronavirus es inmoral. https://t.co/8DmYSZqjGi,,https://www.twitter.com/user/status/1237375250964365315,3293,6209,550.33
Paul Joseph Watson,10.03.20 13:48,"South Korea has ""passed the peak"" of coronavirus.

Huge decline in cases over last few days.

Singapore a similar story.

Outbreak in China has ""basically ended.""

Doom off?

https://t.co/C1zHaa0ds8",,https://www.twitter.com/user/status/1237374884550004739,1680,5118,2504.36
Eak_TheStandard,10.03.20 13:45,"ตอนนี้คะแนนนิยมเสี่ยวอิง (ปธน. ไช่อิงเหวิน) แห่งไต้หวัน พุ่งกระฉูด หลังจากจัดการวิกฤต #COVID19 ได้ดีเยี่ยม

นี่คือข้อพิสูจน์ว่าในวิกฤต หากบริหารจัดการดี จะเพิ่มคะแนนนิยมและสร้างภาวะผู้นำได้ โดยไม่ต้องโทษใคร

ขอนำข้อเขียนคุณธีรภัทร เจริญสุข มาแชร์ให้ทุกคนได้อ่านครับ #โควิด19 https://t.co/wTpxdG2ghC",,https://www.twitter.com/user/status/1237374143785394176,5409,1243,15.94
German Valinotti,10.03.20 13:43,El coronavirus viendome con las defensas todas bajas debido a mi mala alimentación y estilo de vida desordenado https://t.co/x4La7hVEbW,,https://www.twitter.com/user/status/1237373575830609920,1680,3143,45.17
Alvise Pérez,10.03.20 13:43,"Hola @SanchezCastejon

1. No compareces de urgencia por #coronavirus

2. No cancelaste ningún evento pese a recomendaciones de la OMS.

3. Incitaste al #8Marzo con 120.000 personas

4. Tu Gobierno asistió con guantes pese a que decían que ""no había nada que temer""

Sinvergüenza. https://t.co/JVpyQ4aoGU",,https://www.twitter.com/user/status/1237373419471212544,2042,3301,258.16
Roger Rocha Moreira,10.03.20 13:42,Maia participou de evento que foi encerrado por suspeita de coronavírus https://t.co/HumAaG9uC9 Há uma luz no fim do túnel. Vamos torcer.,,https://www.twitter.com/user/status/1237373162226155520,1559,11061,2199.81
Gonza.,10.03.20 13:41,Literalmente toda España por el coronavirus. #COVID19España https://t.co/gHHXWkFZeB,,https://www.twitter.com/user/status/1237372927881949188,18293,37174,2.21
ESPN FC,10.03.20 13:39,"Current coronavirus precautions in Europe's top five leagues:

La Liga: All games behind closed doors
Ligue 1: Limited to 1,000 fans
Serie A: Suspended until April 3rd
Bundesliga: Multiple games behind closed doors
Premier League: No pre-match handshakes https://t.co/IbblgNFfUO",,https://www.twitter.com/user/status/1237372582845911040,1384,6103,4510.97
